"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Kia SPORTAGE 1.6 T-GDi GT Line Xtreme DCT 4X4","","Gasolina","M1","2200","","","",""
"Kia STINGER (MY22) 3.3 T-GDI GT 4x4 (MY22)","","Gasolina","M1","2325","","","",""
"Kia STINGER 2.0 T-GDi GT Line 4x2","","Gasolina","M1","2185","","","",""
"Kia STINGER 2.2 CRDi GT Line 4x2","","Gasóleo","M1","2260","","","",""
"Kia STINGER 2.2 CRDi GT Line 4x4","","Gasóleo","M1","2325","","","",""
"Kia STINGER 2.2 CRDi xTreme 4x2","","Gasóleo","M1","2260","","","",""
"Kia STINGER 3.3 T-GDi GT 4x4","","Gasolina","M1","2325","","","",""
"Kia STONIC 1.0 MHEV 100CV iMT Concept","","Híbridos de gasolina","M1","1680","","","",""
"Kia STONIC 1.0 MHEV 100CV iMT Drive","","Híbridos de gasolina","M1","1680","","","",""
"Kia STONIC 1.0 MHEV 100CV iMT GT Line","","Híbridos de gasolina","M1","1680","","","",""
"Kia STONIC 1.0 MHEV 100CV iMT GT Line (Pack Premium)","","Híbridos de gasolina","M1","1680","","","",""
"Kia STONIC 1.0 MHEV 120CV Drive DCT","","Híbridos de gasolina","M1","1710","","","",""
"Kia STONIC 1.0 MHEV 120CV GT Line DCT","","Híbridos de gasolina","M1","1710","","","",""
"Kia STONIC 1.0 MHEV 120CV GT Line DCT (Pack Premium)","","Híbridos de gasolina","M1","1710","","","",""
"Kia STONIC 1.0 MHEV 120CV iMT Drive","","Híbridos de gasolina","M1","1680","","","",""
"Kia STONIC 1.0 MHEV 120CV iMT GT Line","","Híbridos de gasolina","M1","1680","","","",""
"Kia STONIC 1.0 MHEV 120CV iMT GT Line (Pack Premium)","","Híbridos de gasolina","M1","1680","","","",""
"Kia STONIC 1.0 MHEV iMT Style Edition 100CV","","Híbridos de gasolina","M1","1680","","","",""
"Kia STONIC 1.2 DPI Concept","","Gasolina","M1","1600","","","",""
"Kia STONIC 1.2 DPI Drive","","Gasolina","M1","1600","","","",""
"Kia XCEED (MY22) 1.0 T-GDI Concept 120 cv","","Gasolina","M1","1820","","","",""
"Kia XCEED (MY22) 1.0 T-GDI Drive 120 cv","","Gasolina","M1","1820","","","",""
"Kia XCEED (MY22) 1.0 T-GDI Emotion 120 cv","","Gasolina","M1","1820","","","",""
"Kia XCEED (MY22) 1.0 T-GDI Tech 120 cv","","Gasolina","M1","1820","","","",""
"Kia XCEED (MY22) 1.5 MHEV Emotion DCT","","Híbridos de gasolina","M1","1890","","","",""
"Kia XCEED (MY22) 1.5 MHEV Emotion DCT (Pack Premium)","","Híbridos de gasolina","M1","1890","","","",""
"Kia XCEED (MY22) 1.5 MHEV Emotion DCT (Pack Yellow)","","Híbridos de gasolina","M1","1890","","","",""
"Kia XCEED (MY22) 1.5 MHEV IMT Drive","","Híbridos de gasolina","M1","1860","","","",""
"Kia XCEED (MY22) 1.5 MHEV IMT Emotion","","Híbridos de gasolina","M1","1860","","","",""
"Kia XCEED (MY22) 1.5 MHEV IMT Emotion (Pack Premium)","","Híbridos de gasolina","M1","1860","","","",""
"Kia XCEED (MY22) 1.5 MHEV IMT Emotion (Pack Yellow)","","Híbridos de gasolina","M1","1860","","","",""
"Kia XCEED (MY22) 1.5 MHEV IMT Tech","","Híbridos de gasolina","M1","1860","","","",""
"Kia XCEED (MY22) 1.5 MHEV Tech DCT","","Híbridos de gasolina","M1","1890","","","",""
"Kia XCEED (MY22) 1.6 MHEV Emotion DCT 136 cv","","Híbridos de gasóleo","M1","1950","","","",""
"Kia XCEED (MY22) 1.6 MHEV Emotion DCT 136 cv (Pack Premium)","","Híbridos de gasóleo","M1","1950","","","",""
"Kia XCEED (MY22) 1.6 MHEV Emotion DCT 136 cv (Pack Yellow)","","Híbridos de gasóleo","M1","1950","","","",""
"Kia XCEED (MY22) 1.6 MHEV IMT Concept 136 cv","","Híbridos de gasóleo","M1","1920","","","",""
"Kia XCEED (MY22) 1.6 MHEV IMT Drive 136 cv","","Híbridos de gasóleo","M1","1920","","","",""
"Kia XCEED (MY22) 1.6 MHEV IMT Emotion 136 cv","","Híbridos de gasóleo","M1","1920","","","",""
"Kia XCEED (MY22) 1.6 MHEV IMT Emotion 136 cv (Pack Premium)","","Híbridos de gasóleo","M1","1920","","","",""
"Kia XCEED (MY22) 1.6 MHEV IMT Emotion 136 cv (Pack Yellow)","","Híbridos de gasóleo","M1","1920","","","",""
"Kia XCEED (MY22) 1.6 MHEV IMT Tech 136 cv","","Híbridos de gasóleo","M1","1920","","","",""
"Kia XCEED (MY22) 1.6 MHEV Tech DCT 136 cv","","Híbridos de gasóleo","M1","1950","","","",""
"Kia XCEED (MY22) 1.6 T-GDI Emotion DCT","","Gasolina","M1","1880","","","",""
"Kia XCEED (MY22) 1.6 T-GDI Emotion DCT (Pack Premium)","","Gasolina","M1","1880","","","",""
"Kia XCEED (MY22) 1.6 T-GDI Emotion DCT (Pack Yellow)","","Gasolina","M1","1880","","","",""
"Kia XCEED 1.0 T-GDi Concept 120CV Eco-Dynamics","","Gasolina","M1","1820","","","",""
"Kia XCEED 1.0 T-GDi Drive 120CV Eco-Dynamics","","Gasolina","M1","1820","","","",""
"Kia XCEED 1.0 T-GDi Emotion 120CV Eco-Dynamics","","Gasolina","M1","1820","","","",""
"Kia XCEED 1.0 T-GDi Tech 120CV Eco-Dynamics","","Gasolina","M1","1820","","","",""
"Kia XCEED 1.4 T-GDi Drive 140CV Eco-Dynamics","","Gasolina","M1","1840","","","",""
"Kia XCEED 1.4 T-GDi Emotion 140CV DCT Eco-Dynamics","","Gasolina","M1","1860","","","",""
"Kia XCEED 1.4 T-GDi Emotion 140CV Eco-Dynamics","","Gasolina","M1","1840","","","",""
"Kia XCEED 1.4 T-GDi Tech 140CV DCT Eco-Dynamics","","Gasolina","M1","1860","","","",""
"Kia XCEED 1.4 T-GDi Tech 140CV Eco-Dynamics","","Gasolina","M1","1840","","","",""
"Kia XCEED 1.5 MHEV Emotion 160CV DCT Eco-Dynamics","","Híbridos de gasolina","M1","1890","","","",""
"Kia XCEED 1.5 MHEV Emotion 160CV DCT Eco-Dynamics (Pack Premium)","","Híbridos de gasolina","M1","1890","","","",""
"Kia XCEED 1.5 MHEV Emotion 160CV DCT Eco-Dynamics (Yellow Pack)","","Híbridos de gasolina","M1","1890","","","",""
"Kia XCEED 1.5 MHEV iMT Drive 160CV Eco-Dynamics","","Híbridos de gasolina","M1","1860","","","",""
"Kia XCEED 1.5 MHEV iMT Emotion 160CV Eco-Dynamics","","Híbridos de gasolina","M1","1860","","","",""
"Kia XCEED 1.5 MHEV iMT Emotion 160CV Eco-Dynamics (Pack Premium)","","Híbridos de gasolina","M1","1860","","","",""
"Kia XCEED 1.5 MHEV iMT Emotion 160CV Eco-Dynamics (Yellow Pack)","","Híbridos de gasolina","M1","1860","","","",""
"Kia XCEED 1.5 MHEV iMT Tech 160CV Eco-Dynamics","","Híbridos de gasolina","M1","1860","","","",""
"Kia XCEED 1.5 MHEV Tech 160CV DCT Eco-Dynamics","","Híbridos de gasolina","M1","1890","","","",""
"Kia XCEED 1.6 CRDi Concept 115CV Eco-Dynamics","","Gasóleo","M1","1900","","","",""
"Kia XCEED 1.6 CRDi Drive 115CV Eco-Dynamics","","Gasóleo","M1","1900","","","",""
"Kia XCEED 1.6 CRDi Drive 136CV Eco-Dynamics","","Gasóleo","M1","1900","","","",""
"Kia XCEED 1.6 CRDi Emotion 115CV Eco-Dynamics","","Gasóleo","M1","1900","","","",""
"Kia XCEED 1.6 CRDi Emotion 136CV DCT Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia XCEED 1.6 CRDi Emotion 136CV Eco-Dynamics","","Gasóleo","M1","1900","","","",""
"Kia XCEED 1.6 CRDi Tech 115CV Eco-Dynamics","","Gasóleo","M1","1900","","","",""
"Kia XCEED 1.6 CRDi Tech 136CV DCT Eco-Dynamics","","Gasóleo","M1","1920","","","",""
"Kia XCEED 1.6 CRDi Tech 136CV Eco-Dynamics","","Gasóleo","M1","1900","","","",""
"Kia XCEED 1.6 MHEV Emotion 136CV DCT Eco-Dynamics","","Híbridos de gasóleo","M1","1950","","","",""
"Kia XCEED 1.6 MHEV iMT Concept 115CV Eco-Dynamics","","Híbridos de gasóleo","M1","1920","","","",""
"Kia XCEED 1.6 MHEV iMT Drive 115CV Eco-Dynamics","","Híbridos de gasóleo","M1","1920","","","",""
"Kia XCEED 1.6 MHEV iMT Drive 136CV Eco-Dynamics","","Híbridos de gasóleo","M1","1920","","","",""
"Kia XCEED 1.6 MHEV iMT Emotion 136CV Eco-Dynamics","","Híbridos de gasóleo","M1","1920","","","",""
"Kia XCEED 1.6 MHEV iMT Tech 115CV Eco-Dynamics","","Híbridos de gasóleo","M1","1920","","","",""
"Kia XCEED 1.6 MHEV iMT Tech 136CV Eco-Dynamics","","Híbridos de gasóleo","M1","1920","","","",""
"Kia XCEED 1.6 MHEV Tech 136CV DCT Eco-Dynamics","","Híbridos de gasóleo","M1","1950","","","",""
"Kia XCEED 1.6 PHEV eDrive","","Híbridos enchufables","M1","2030","107.0","59.0","60.0","24.7"
"Kia XCEED 1.6 PHEV eMotion","","Híbridos enchufables","M1","2030","107.0","59.0","60.0","24.7"
"Kia XCEED 1.6 PHEV Emotion (Pack Premium)","","Híbridos enchufables","M1","2030","10.7","59.0","60.0","24.7"
"Kia XCEED 1.6 PHEV eTech","","Híbridos enchufables","M1","2030","107.0","59.0","60.0","24.7"
"Kia XCEED 1.6 T-GDi Emotion 204CV DCT Eco-Dynamics","","Gasolina","M1","1880","","","",""
"Kia XCEED 1.6 T-GDi Emotion 204CV Eco-Dynamics","","Gasolina","M1","1860","","","",""
"Kia XCEED 5p 1.6 CRDI MHEV 136CV Business DCT Eco-Dynamics+","","Híbridos de gasóleo","M1","1900","","10.8","",""
"Kia XCEED 5p 1.6 CRDI MHEV 136CV Business Eco-Dynamics+","","Híbridos de gasóleo","M1","1900","","10.8","",""
"Kia XCEED PHEV (MY22) 1.6 PHEV eDrive","","Híbridos enchufables","M1","2030","12.3","44.0","48.0","8.9"
"Kia XCEED PHEV (MY22) 1.6 PHEV eMotion","","Híbridos enchufables","M1","2030","13.2","44.0","42.0","8.9"
"Kia XCEED PHEV (MY22) 1.6 PHEV eMotion (Pack Premium)","","Híbridos enchufables","M1","2030","13.2","44.0","42.0","8.9"
"Kia XCEED PHEV (MY22) 1.6 PHEV eTech","","Híbridos enchufables","M1","2030","13.2","44.0","42.0","8.9"
"Kia XCEED PHEV (MY23) 1.6 PHEV eDrive","","Híbridos enchufables","M1","2030","12.3","44.0","48.0","8.9"
"Kia XCEED PHEV (MY23) 1.6 PHEV eMotion","","Híbridos enchufables","M1","2030","13.2","44.0","42.0","8.9"
"Kia XCEED PHEV (MY23) 1.6 PHEV eMotion (Pack Premium)","","Híbridos enchufables","M1","2030","13.2","44.0","42.0","8.9"
"Kia XCEED PHEV (MY23) 1.6 PHEV eTech","","Híbridos enchufables","M1","2030","13.2","44.0","42.0","8.9"
